Host.Species,Lake,Year,Julian.Day,Julian,Date,Date2,Total,Uninfected.Adult,Uninfected.Juv,Uninfected.Males,Uninfected.Ephip,pasteuria.inf,metsch.inf,spiro.inf,brood.inf,larssonia.inf,spider.inf,gurleya.inf,caullerya.inf,micG.inf,coke.inf,pasteuria.prev,metsch.prev,spiro.prev,brood.prev,larssonia.prev,spider.prev,gurleya.prev,caullerya.prev,micG.prev,coke.prev,Host.Density,Total.Density,Dentifera.density,Pulicaria.density,Retrocurva.density,Ceriodaphnia.density,Dubia.density,Parvula.density,Ambigua.density,Mendotae.density
ceriodaphnia,Appleton,2020,2020260,260,16-Sep-20,9/16/2020,7,6,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.2,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
ceriodaphnia,Appleton,2020,2020275,275,1-Oct-20,10/1/2020,10,4,6,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.3,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
dentifera,Appleton,2020,2020204,204,22-Jul-20,7/22/2020,200,96,82,0,0,1,0,7,13,1,0,0,0,2,NA,0.005,0,0.035,0.065,0.005,0,0,0,0.01,NA,27176.2,37231.5,27176.2,6304.9,3696,0,54.4,0,0,0
dentifera,Appleton,2020,2020216,216,3-Aug-20,8/3/2020,350,147,195,0,0,0,0,0,0,0,0,0,0,7,NA,0,0,0,0,0,0,0,0,0.02,NA,9511.7,20300.7,9511.7,7446.3,3098.1,0,244.6,0,0,0
dentifera,Appleton,2020,2020230,230,17-Aug-20,8/17/2020,54,34,17,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0,0,0,0.055555556,NA,1467.5,4375.3,1467.5,2038.2,516.3,0,353.3,0,0,0
dentifera,Appleton,2020,2020244,244,31-Aug-20,8/31/2020,206,108,93,0,0,1,0,1,0,0,0,0,2,1,NA,0.004854369,0,0.004854369,0,0,0,0,0.009708738,0.004854369,NA,13995.8,32034.1,13995.8,5328.5,10904.5,378.5,1426.8,0,0,0
dentifera,Appleton,2020,2020260,260,16-Sep-20,9/16/2020,209,54,137,0,0,0,0,0,0,0,0,0,0,18,NA,0,0,0,0,0,0,0,0,0.086124402,NA,14199.6,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
dentifera,Appleton,2020,2020275,275,1-Oct-20,10/1/2020,223,78,75,3,0,2,0,5,3,4,0,0,0,55,NA,0.00896861,0,0.022421525,0.013452915,0.01793722,0,0,0,0.246636771,NA,11363.1,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
dubia,Appleton,2020,2020204,204,22-Jul-20,7/22/2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,37231.5,27176.2,6304.9,3696,0,54.4,0,0,0
dubia,Appleton,2020,2020216,216,3-Aug-20,8/3/2020,9,4,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.6,20300.7,9511.7,7446.3,3098.1,0,244.6,0,0,0
dubia,Appleton,2020,2020230,230,17-Aug-20,8/17/2020,13,8,4,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.3,4375.3,1467.5,2038.2,516.3,0,353.3,0,0,0
dubia,Appleton,2020,2020244,244,31-Aug-20,8/31/2020,49,10,39,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1426.8,32034.1,13995.8,5328.5,10904.5,378.5,1426.8,0,0,0
dubia,Appleton,2020,2020260,260,16-Sep-20,9/16/2020,28,5,23,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,760.9,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
dubia,Appleton,2020,2020275,275,1-Oct-20,10/1/2020,42,19,22,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0.023809524,0,0,0,0,0,NA,1521.9,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
parvula,Appleton,2020,2020275,275,1-Oct-20,10/1/2020,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
pulicaria,Appleton,2020,2020204,204,22-Jul-20,7/22/2020,232,101,91,0,0,0,0,37,3,0,0,0,0,0,NA,0,0,0.159482759,0.012931034,0,0,0,0,0,NA,6304.9,37231.5,27176.2,6304.9,3696,0,54.4,0,0,0
pulicaria,Appleton,2020,2020216,216,3-Aug-20,8/3/2020,274,88,141,3,0,0,0,38,0,0,0,0,0,4,NA,0,0,0.138686131,0,0,0,0,0,0.01459854,NA,7446.3,20300.7,9511.7,7446.3,3098.1,0,244.6,0,0,0
pulicaria,Appleton,2020,2020230,230,17-Aug-20,8/17/2020,75,27,32,0,0,0,0,16,0,0,0,0,0,0,NA,0,0,0.213333333,0,0,0,0,0,0,NA,2038.2,4375.3,1467.5,2038.2,516.3,0,353.3,0,0,0
pulicaria,Appleton,2020,2020244,244,31-Aug-20,8/31/2020,183,104,76,0,0,0,0,3,0,0,0,0,0,0,NA,0,0,0.016393443,0,0,0,0,0,0,NA,5328.5,32034.1,13995.8,5328.5,10904.5,378.5,1426.8,0,0,0
pulicaria,Appleton,2020,2020260,260,16-Sep-20,9/16/2020,18,6,12,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.2,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
pulicaria,Appleton,2020,2020275,275,1-Oct-20,10/1/2020,199,60,113,0,0,0,0,0,0,0,0,0,0,26,NA,0,0,0,0,0,0,0,0,0.130653266,NA,7210.8,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
retrocurva,Appleton,2020,2020204,204,22-Jul-20,7/22/2020,136,92,40,0,0,0,0,3,1,0,0,0,0,0,NA,0,0,0.022058824,0.007352941,0,0,0,0,0,NA,3696,37231.5,27176.2,6304.9,3696,0,54.4,0,0,0
retrocurva,Appleton,2020,2020216,216,3-Aug-20,8/3/2020,114,74,40,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,3098.1,20300.7,9511.7,7446.3,3098.1,0,244.6,0,0,0
retrocurva,Appleton,2020,2020230,230,17-Aug-20,8/17/2020,19,14,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.3,4375.3,1467.5,2038.2,516.3,0,353.3,0,0,0
retrocurva,Appleton,2020,2020244,244,31-Aug-20,8/31/2020,214,185,29,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,10904.5,32034.1,13995.8,5328.5,10904.5,378.5,1426.8,0,0,0
retrocurva,Appleton,2020,2020260,260,16-Sep-20,9/16/2020,288,94,194,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,26089.2,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
retrocurva,Appleton,2020,2020275,275,1-Oct-20,10/1/2020,262,112,136,0,0,0,0,8,0,0,0,0,0,6,NA,0,0,0.030534351,0,0,0,0,0,0.022900763,NA,21360.5,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
ambigua,Bishop,2020,2020218,218,5-Aug-20,8/5/2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2,105036.1,17121,2011,81936.3,54.4,3886.2,0,27.2,0
ambigua,Bishop,2020,2020246,246,2-Sep-20,9/2/2020,2,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
ambigua,Bishop,2020,2020260,260,16-Sep-20,9/16/2020,9,4,0,0,0,2,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.6,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
ceriodaphnia,Bishop,2020,2020205,205,23-Jul-20,7/23/2020,2,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
ceriodaphnia,Bishop,2020,2020218,218,5-Aug-20,8/5/2020,2,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,105036.1,17121,2011,81936.3,54.4,3886.2,0,27.2,0
ceriodaphnia,Bishop,2020,2020246,246,2-Sep-20,9/2/2020,2,0,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
ceriodaphnia,Bishop,2020,2020260,260,16-Sep-20,9/16/2020,29,18,10,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,788.1,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
ceriodaphnia,Bishop,2020,2020274,274,30-Sep-20,9/30/2020,223,87,135,NA,0,1,0,0,0,0,0,0,0,0,NA,0.004484305,0,0,0,0,0,0,0,0,NA,16160.8,52170.2,22747.5,0,3985.8,16160.8,9058.7,217.4,0,0
dentifera,Bishop,2020,2020205,205,23-Jul-20,7/23/2020,224,89,135,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,45656.1,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
dentifera,Bishop,2020,2020218,218,5-Aug-20,8/5/2020,210,102,105,0,0,2,0,0,0,0,0,0,0,1,NA,0.00952381,0,0,0,0,0,0,0,0.004761905,NA,17121,105036.1,17121,2011,81936.3,54.4,3886.2,0,27.2,0
dentifera,Bishop,2020,2020232,232,19-Aug-20,8/19/2020,215,122,71,0,0,7,0,0,0,0,0,0,0,15,NA,0.03255814,0,0,0,0,0,0,0,0.069767442,NA,6086.3,28832.8,6086.3,1358.8,18072.2,0,3179.6,27.2,0,108.7
dentifera,Bishop,2020,2020246,246,2-Sep-20,9/2/2020,156,85,54,0,0,9,0,0,0,0,0,0,0,9,NA,0.057692308,0,0,0,0,0,0,0,0.057692308,NA,4239.5,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
dentifera,Bishop,2020,2020260,260,16-Sep-20,9/16/2020,191,98,72,0,0,5,0,1,0,0,0,0,0,15,NA,0.02617801,0,0.005235602,0,0,0,0,0,0.078534031,NA,5190.7,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
dentifera,Bishop,2020,2020274,274,30-Sep-20,9/30/2020,226,45,168,0,0,9,0,0,0,0,0,0,0,4,NA,0.039823009,0,0,0,0,0,0,0,0.017699115,NA,22747.5,52170.2,22747.5,0,3985.8,16160.8,9058.7,217.4,0,0
dubia,Bishop,2020,2020205,205,23-Jul-20,7/23/2020,92,45,47,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,2500.2,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
dubia,Bishop,2020,2020218,218,5-Aug-20,8/5/2020,143,47,95,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0.006993007,0,0,0,0,0,0,NA,3886.2,105036.1,17121,2011,81936.3,54.4,3886.2,0,27.2,0
dubia,Bishop,2020,2020232,232,19-Aug-20,8/19/2020,117,29,88,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,3179.6,28832.8,6086.3,1358.8,18072.2,0,3179.6,27.2,0,108.7
dubia,Bishop,2020,2020246,246,2-Sep-20,9/2/2020,153,66,86,0,0,1,0,0,0,0,0,0,0,0,NA,0.006535948,0,0,0,0,0,0,0,0,NA,4158,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
dubia,Bishop,2020,2020260,260,16-Sep-20,9/16/2020,149,68,80,0,0,1,0,0,0,0,0,0,0,0,NA,0.006711409,0,0,0,0,0,0,0,0,NA,4049.3,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
dubia,Bishop,2020,2020274,274,30-Sep-20,9/30/2020,125,7,118,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,9058.7,52170.2,22747.5,0,3985.8,16160.8,9058.7,217.4,0,0
mendotae,Bishop,2020,2020205,205,23-Jul-20,7/23/2020,49,40,9,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1331.6,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
mendotae,Bishop,2020,2020232,232,19-Aug-20,8/19/2020,4,3,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.7,28832.8,6086.3,1358.8,18072.2,0,3179.6,27.2,0,108.7
parvula,Bishop,2020,2020205,205,23-Jul-20,7/23/2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
parvula,Bishop,2020,2020232,232,19-Aug-20,8/19/2020,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2,28832.8,6086.3,1358.8,18072.2,0,3179.6,27.2,0,108.7
parvula,Bishop,2020,2020274,274,30-Sep-20,9/30/2020,3,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.4,52170.2,22747.5,0,3985.8,16160.8,9058.7,217.4,0,0
pulicaria,Bishop,2020,2020205,205,23-Jul-20,7/23/2020,160,98,62,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,4348.2,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
pulicaria,Bishop,2020,2020218,218,5-Aug-20,8/5/2020,74,42,32,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,2011,105036.1,17121,2011,81936.3,54.4,3886.2,0,27.2,0
pulicaria,Bishop,2020,2020232,232,19-Aug-20,8/19/2020,50,33,17,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1358.8,28832.8,6086.3,1358.8,18072.2,0,3179.6,27.2,0,108.7
pulicaria,Bishop,2020,2020246,246,2-Sep-20,9/2/2020,17,12,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
pulicaria,Bishop,2020,2020260,260,16-Sep-20,9/16/2020,14,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.5,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
retrocurva,Bishop,2020,2020205,205,23-Jul-20,7/23/2020,247,98,149,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,100687.9,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
retrocurva,Bishop,2020,2020218,218,5-Aug-20,8/5/2020,201,98,102,0,0,1,0,0,0,0,0,0,0,0,NA,0.004975124,0,0,0,0,0,0,0,0,NA,81936.3,105036.1,17121,2011,81936.3,54.4,3886.2,0,27.2,0
retrocurva,Bishop,2020,2020232,232,19-Aug-20,8/19/2020,266,92,172,0,0,2,0,0,0,0,0,0,0,0,NA,0.007518797,0,0,0,0,0,0,0,0,NA,18072.2,28832.8,6086.3,1358.8,18072.2,0,3179.6,27.2,0,108.7
retrocurva,Bishop,2020,2020246,246,2-Sep-20,9/2/2020,203,54,99,0,0,49,0,1,0,0,0,0,0,0,NA,0.24137931,0,0.004926108,0,0,0,0,0,0,NA,9194.6,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
retrocurva,Bishop,2020,2020260,260,16-Sep-20,9/16/2020,205,22,25,0,0,158,0,0,0,0,0,0,0,0,NA,0.770731707,0,0,0,0,0,0,0,0,NA,12767.2,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
retrocurva,Bishop,2020,2020274,274,30-Sep-20,9/30/2020,55,9,19,0,0,27,0,0,0,0,0,0,0,0,NA,0.490909091,0,0,0,0,0,0,0,0,NA,3985.8,52170.2,22747.5,0,3985.8,16160.8,9058.7,217.4,0,0
ceriodaphnia,Bruin,2020,2020253,253,9-Sep-20,9/9/2020,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2,18724.5,5272.2,8479,4348.2,27.2,597.9,0,0,0
dentifera,Bruin,2020,2020202,202,20-Jul-20,7/20/2020,8,4,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.7,35565.2,372.7,14088.2,13044.6,0,2935,5124.7,0,0
dentifera,Bruin,2020,2020211,211,29-Jul-20,7/29/2020,246,187,58,0,0,1,0,0,0,0,0,0,0,0,NA,0.004065041,0,0,0,0,0,0,0,0,NA,6297.8,85397.8,6297.8,45044.6,32826.6,0,1228.8,0,0,0
dentifera,Bruin,2020,2020225,225,12-Aug-20,8/12/2020,163,109,54,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,4429.7,24866.2,4429.7,11604.2,5299.4,0,3424.2,0,0,108.7
dentifera,Bruin,2020,2020240,240,27-Aug-20,8/27/2020,219,136,71,0,0,8,0,1,0,0,0,0,0,3,NA,0.03652968,0,0.00456621,0,0,0,0,0,0.01369863,NA,7439.5,18772,7439.5,0,8968.2,0,2364.3,0,0,0
dentifera,Bruin,2020,2020253,253,9-Sep-20,9/9/2020,194,74,55,5,0,12,0,0,0,0,0,0,0,50,NA,0.06185567,0,0,0,0,0,0,0,0.257731959,NA,5272.2,18724.5,5272.2,8479,4348.2,27.2,597.9,0,0,0
dentifera,Bruin,2020,2020267,267,23-Sep-20,9/23/2020,86,11,58,13,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0,0,0,0.046511628,NA,2337.2,12763.8,2337.2,543.5,9149.3,0,733.8,0,0,0
dubia,Bruin,2020,2020202,202,20-Jul-20,7/20/2020,63,22,41,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,2935,35565.2,372.7,14088.2,13044.6,0,2935,5124.7,0,0
dubia,Bruin,2020,2020211,211,29-Jul-20,7/29/2020,48,34,14,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1228.8,85397.8,6297.8,45044.6,32826.6,0,1228.8,0,0,0
dubia,Bruin,2020,2020225,225,12-Aug-20,8/12/2020,126,22,104,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,3424.2,24866.2,4429.7,11604.2,5299.4,0,3424.2,0,0,108.7
dubia,Bruin,2020,2020240,240,27-Aug-20,8/27/2020,87,31,56,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,2364.3,18772,7439.5,0,8968.2,0,2364.3,0,0,0
dubia,Bruin,2020,2020253,253,9-Sep-20,9/9/2020,22,11,11,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,597.9,18724.5,5272.2,8479,4348.2,27.2,597.9,0,0,0
dubia,Bruin,2020,2020267,267,23-Sep-20,9/23/2020,27,5,21,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0.037037037,NA,733.8,12763.8,2337.2,543.5,9149.3,0,733.8,0,0,0
mendotae,Bruin,2020,2020225,225,12-Aug-20,8/12/2020,4,3,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.7,24866.2,4429.7,11604.2,5299.4,0,3424.2,0,0,108.7
parvula,Bruin,2020,2020202,202,20-Jul-20,7/20/2020,110,72,38,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5124.7,35565.2,372.7,14088.2,13044.6,0,2935,5124.7,0,0
pulicaria,Bruin,2020,2020202,202,20-Jul-20,7/20/2020,216,143,73,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,14088.2,35565.2,372.7,14088.2,13044.6,0,2935,5124.7,0,0
pulicaria,Bruin,2020,2020211,211,29-Jul-20,7/29/2020,204,61,142,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0.004901961,0,0,0,0,0,0,NA,45044.6,85397.8,6297.8,45044.6,32826.6,0,1228.8,0,0,0
pulicaria,Bruin,2020,2020225,225,12-Aug-20,8/12/2020,427,204,221,0,0,1,0,1,0,0,0,0,0,0,NA,0.00234192,0,0.00234192,0,0,0,0,0,0,NA,11604.2,24866.2,4429.7,11604.2,5299.4,0,3424.2,0,0,108.7
pulicaria,Bruin,2020,2020253,253,9-Sep-20,9/9/2020,312,184,128,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,8479,18724.5,5272.2,8479,4348.2,27.2,597.9,0,0,0
pulicaria,Bruin,2020,2020267,267,23-Sep-20,9/23/2020,20,14,6,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,543.5,12763.8,2337.2,543.5,9149.3,0,733.8,0,0,0
retrocurva,Bruin,2020,2020202,202,20-Jul-20,7/20/2020,280,129,151,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,13044.6,35565.2,372.7,14088.2,13044.6,0,2935,5124.7,0,0
retrocurva,Bruin,2020,2020211,211,29-Jul-20,7/29/2020,223,123,100,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,32826.6,85397.8,6297.8,45044.6,32826.6,0,1228.8,0,0,0
retrocurva,Bruin,2020,2020225,225,12-Aug-20,8/12/2020,195,147,48,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5299.4,24866.2,4429.7,11604.2,5299.4,0,3424.2,0,0,108.7
retrocurva,Bruin,2020,2020240,240,27-Aug-20,8/27/2020,330,235,93,0,0,2,0,0,0,0,0,0,0,0,NA,0.006060606,0,0,0,0,0,0,0,0,NA,8968.2,18772,7439.5,0,8968.2,0,2364.3,0,0,0
retrocurva,Bruin,2020,2020253,253,9-Sep-20,9/9/2020,160,73,77,0,0,8,0,1,0,0,0,0,0,1,NA,0.05,0,0.00625,0,0,0,0,0,0.00625,NA,4348.2,18724.5,5272.2,8479,4348.2,27.2,597.9,0,0,0
retrocurva,Bruin,2020,2020267,267,23-Sep-20,9/23/2020,202,55,84,0,0,3,0,1,0,0,0,0,0,59,NA,0.014851485,0,0.004950495,0,0,0,0,0,0.292079208,NA,9149.3,12763.8,2337.2,543.5,9149.3,0,733.8,0,0,0
ceriodaphnia,Cedar,2020,2020198,198,16-Jul-20,7/16/2020,2,0,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,33861.6,19325.3,896.8,1386,54.4,12199.1,0,0,0
ceriodaphnia,Cedar,2020,2020212,212,30-Jul-20,7/30/2020,13,8,5,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.3,31951.6,21992.4,2527.4,706.6,353.3,6371.9,0,0,0
ceriodaphnia,Cedar,2020,2020253,253,9-Sep-20,9/9/2020,9,8,0,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.6,43862.4,42721,0,190.2,244.6,706.6,0,0,0
dentifera,Cedar,2020,2020198,198,16-Jul-20,7/16/2020,320,197,123,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,19325.3,33861.6,19325.3,896.8,1386,54.4,12199.1,0,0,0
dentifera,Cedar,2020,2020212,212,30-Jul-20,7/30/2020,249,157,90,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0.008032129,NA,21992.4,31951.6,21992.4,2527.4,706.6,353.3,6371.9,0,0,0
dentifera,Cedar,2020,2020223,223,10-Aug-20,8/10/2020,319,184,111,0,0,1,0,0,0,0,0,0,0,23,NA,0.003134796,0,0,0,0,0,0,0,0.072100313,NA,8669.2,14946.9,8669.2,462,516.3,0,5299.4,0,0,0
dentifera,Cedar,2020,2020237,237,24-Aug-20,8/24/2020,463,284,149,0,0,2,0,1,0,0,0,0,0,27,NA,0.004319654,0,0.002159827,0,0,0,0,0,0.058315335,NA,12582.6,14811,12582.6,0,298.9,0,1929.5,0,0,0
dentifera,Cedar,2020,2020253,253,9-Sep-20,9/9/2020,1572,713,801,0,0,22,0,1,1,0,0,0,0,34,NA,0.013994911,0,0.000636132,0.000636132,0,0,0,0,0.021628499,NA,42721,43862.4,42721,0,190.2,244.6,706.6,0,0,0
dentifera,Cedar,2020,2020265,265,21-Sep-20,9/21/2020,248,75,86,1,0,38,0,2,0,0,0,0,0,46,NA,0.153225806,0,0.008064516,0,0,0,0,0,0.185483871,NA,29486.2,30763.4,29486.2,0,516.3,0,760.9,0,0,0
dubia,Cedar,2020,2020198,198,16-Jul-20,7/16/2020,202,127,75,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,12199.1,33861.6,19325.3,896.8,1386,54.4,12199.1,0,0,0
dubia,Cedar,2020,2020212,212,30-Jul-20,7/30/2020,202,101,101,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,6371.9,31951.6,21992.4,2527.4,706.6,353.3,6371.9,0,0,0
dubia,Cedar,2020,2020223,223,10-Aug-20,8/10/2020,195,113,82,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5299.4,14946.9,8669.2,462,516.3,0,5299.4,0,0,0
dubia,Cedar,2020,2020237,237,24-Aug-20,8/24/2020,71,52,19,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1929.5,14811,12582.6,0,298.9,0,1929.5,0,0,0
dubia,Cedar,2020,2020253,253,9-Sep-20,9/9/2020,26,7,19,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,706.6,43862.4,42721,0,190.2,244.6,706.6,0,0,0
dubia,Cedar,2020,2020265,265,21-Sep-20,9/21/2020,28,18,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,760.9,30763.4,29486.2,0,516.3,0,760.9,0,0,0
pulicaria,Cedar,2020,2020198,198,16-Jul-20,7/16/2020,33,19,14,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,896.8,33861.6,19325.3,896.8,1386,54.4,12199.1,0,0,0
